location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob
Greece,82,Late-dry,7,Male,1,1993,80,99,54.0,0.12962962962962962,0.04570958825416267,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,80,99,27.0,0.07407407407407407,0.05040102351405716,0.693328926,0.325969531
Greece,82,Late-wet,6,Male,1,1993,40,49,5.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-wet,6,Female,2,1993,40,49,18.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-wet,6,Male,1,1993,50,59,35.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-wet,6,Female,2,1993,50,59,92.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-wet,6,Male,1,1993,60,69,95.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-wet,6,Female,2,1993,60,69,153.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-wet,6,Male,1,1993,70,79,126.0,0.007936507936507936,0.007904951119936466,0.693328926,0.526185095
Greece,82,Late-wet,6,Female,2,1993,70,79,172.0,0.005813953488372093,0.005797027823670816,0.693328926,0.325969531
Greece,82,Late-wet,6,Male,1,1993,80,99,54.0,0.018518518518518517,0.018346249485727373,0.693328926,0.526185095
Greece,82,Late-wet,6,Female,2,1993,80,99,27.0,0.037037037037037035,0.036344694923159865,0.693328926,0.325969531
Greece,82,Late-dry,7,Male,1,1993,40,49,5.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,40,49,18.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-dry,7,Male,1,1993,50,59,35.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,50,59,92.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-dry,7,Male,1,1993,60,69,95.0,0.0,0.0,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,60,69,153.0,0.0,0.0,0.693328926,0.325969531
Greece,82,Late-dry,7,Male,1,1993,70,79,126.0,0.007936507936507936,0.007904951119936466,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,70,79,172.0,0.005813953488372093,0.005797027823670816,0.693328926,0.325969531
Greece,82,Late-dry,7,Male,1,1993,80,99,54.0,0.12962962962962962,0.04570958825416267,0.693328926,0.526185095
Greece,82,Late-dry,7,Female,2,1993,80,99,27.0,0.07407407407407407,0.05040102351405716,0.693328926,0.325969531
Australia,71,Early to intermediate,2,Male,1,1992,40,49,558.0,0.03046594982078853,0.00727564993245387,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,40,49,705.0,0.031205673758865248,0.006548442474567837,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,50,59,628.0,0.044585987261146494,0.008235977950692438,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,50,59,712.0,0.0898876404494382,0.010719079685457572,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,60,69,591.0,0.12521150592216582,0.013613817052261107,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,60,69,620.0,0.15161290322580645,0.01440354071620254,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,70,79,384.0,0.2265625,0.021361955912331403,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,70,79,427.0,0.1990632318501171,0.019323273609487806,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,80,89,118.0,0.3728813559322034,0.04451631298124059,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,80,89,285.0,0.45964912280701753,0.02952084049519943,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,90,95,18.0,0.16666666666666666,0.08784104611578832,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,90,95,101.0,0.5742574257425742,0.04920012021257209,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,40,49,558.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,40,49,705.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,50,59,628.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,50,59,712.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,60,69,591.0,0.00338409475465313,0.0023888639900630023,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,60,69,620.0,0.0016129032258064516,0.0016116019724878815,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,70,79,384.0,0.018229166666666668,0.0068268892663850365,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,70,79,427.0,0.00936768149882904,0.004661850765282467,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,80,89,118.0,0.01694915254237288,0.011882860028696601,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,80,89,285.0,0.0456140350877193,0.01235915668654545,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,90,95,18.0,0.1111111111111111,0.07407407407407407,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,90,95,101.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,40,49,558.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,40,49,705.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,50,59,628.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,50,59,712.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,60,69,591.0,0.001692047377326565,0.0016906152591035567,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,60,69,620.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,70,79,384.0,0.0026041666666666665,0.0026007736141942022,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,70,79,427.0,0.00702576112412178,0.004042050574256141,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,80,89,118.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,80,89,285.0,0.03859649122807018,0.011410491031910245,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,90,95,18.0,0.5,0.11785113019775792,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,90,95,101.0,0.19801980198019803,0.03965294490504815,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,40,49,558.0,0.03046594982078853,0.00727564993245387,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,40,49,705.0,0.031205673758865248,0.006548442474567837,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,50,59,628.0,0.044585987261146494,0.008235977950692438,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,50,59,712.0,0.0898876404494382,0.010719079685457572,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,60,69,591.0,0.12521150592216582,0.013613817052261107,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,60,69,620.0,0.15161290322580645,0.01440354071620254,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,70,79,384.0,0.2265625,0.021361955912331403,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,70,79,427.0,0.1990632318501171,0.019323273609487806,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,80,89,118.0,0.3728813559322034,0.04451631298124059,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,80,89,285.0,0.45964912280701753,0.02952084049519943,0.733901404,0.262295719
Australia,71,Early to intermediate,2,Male,1,1992,90,95,18.0,0.16666666666666666,0.08784104611578832,0.733901404,0.305601672
Australia,71,Early to intermediate,2,Female,2,1992,90,95,101.0,0.5742574257425742,0.04920012021257209,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,40,49,558.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,40,49,705.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,50,59,628.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,50,59,712.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,60,69,591.0,0.00338409475465313,0.0023888639900630023,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,60,69,620.0,0.0016129032258064516,0.0016116019724878815,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,70,79,384.0,0.018229166666666668,0.0068268892663850365,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,70,79,427.0,0.00936768149882904,0.004661850765282467,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,80,89,118.0,0.01694915254237288,0.011882860028696601,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,80,89,285.0,0.0456140350877193,0.01235915668654545,0.733901404,0.262295719
Australia,71,Late-wet,6,Male,1,1992,90,95,18.0,0.1111111111111111,0.07407407407407407,0.733901404,0.305601672
Australia,71,Late-wet,6,Female,2,1992,90,95,101.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,40,49,558.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,40,49,705.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,50,59,628.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,50,59,712.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,60,69,591.0,0.001692047377326565,0.0016906152591035567,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,60,69,620.0,0.0,0.0,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,70,79,384.0,0.0026041666666666665,0.0026007736141942022,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,70,79,427.0,0.00702576112412178,0.004042050574256141,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,80,89,118.0,0.0,0.0,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,80,89,285.0,0.03859649122807018,0.011410491031910245,0.733901404,0.262295719
Australia,71,Late-dry,7,Male,1,1992,90,95,18.0,0.5,0.11785113019775792,0.733901404,0.305601672
Australia,71,Late-dry,7,Female,2,1992,90,95,101.0,0.19801980198019803,0.03965294490504815,0.733901404,0.262295719
Japan,67,Early to intermediate,2,Male,1,1998,50,59,155.0,0.03870967741935484,0.015494273300771343,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,50,59,285.0,0.06315789473684211,0.014408693169037954,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,60,69,231.0,0.06493506493506493,0.01621266971252881,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,60,69,334.0,0.0658682634730539,0.013572783984507914,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,70,79,180.0,0.10555555555555556,0.02290239922498582,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,70,79,211.0,0.14218009478672985,0.024042312171768537,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,80,95,32.0,0.21875,0.07307924583542855,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,80,95,58.0,0.25862068965517243,0.05749603112801239,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,50,59,155.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,50,59,285.0,0.007017543859649123,0.004944711134424521,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,60,69,231.0,0.017316017316017316,0.008582720196735352,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,60,69,334.0,0.0029940119760479044,0.002989526562329195,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,70,79,180.0,0.011111111111111112,0.007812971522121846,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,70,79,211.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,80,95,32.0,0.03125,0.030757843257858637,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,80,95,58.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,50,59,155.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,50,59,285.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,60,69,231.0,0.008658008658008658,0.006095576262700718,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,60,69,334.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,70,79,180.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,70,79,211.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,80,95,32.0,0.03125,0.030757843257858637,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,80,95,58.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,50,59,155.0,0.03870967741935484,0.015494273300771343,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,50,59,285.0,0.06315789473684211,0.014408693169037954,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,60,69,231.0,0.06493506493506493,0.01621266971252881,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,60,69,334.0,0.0658682634730539,0.013572783984507914,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,70,79,180.0,0.10555555555555556,0.02290239922498582,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,70,79,211.0,0.14218009478672985,0.024042312171768537,0.819016202,0.147906099
Japan,67,Early to intermediate,2,Male,1,1998,80,95,32.0,0.21875,0.07307924583542855,0.819016202,0.525779981
Japan,67,Early to intermediate,2,Female,2,1998,80,95,58.0,0.25862068965517243,0.05749603112801239,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,50,59,155.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,50,59,285.0,0.007017543859649123,0.004944711134424521,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,60,69,231.0,0.017316017316017316,0.008582720196735352,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,60,69,334.0,0.0029940119760479044,0.002989526562329195,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,70,79,180.0,0.011111111111111112,0.007812971522121846,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,70,79,211.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-wet,6,Male,1,1998,80,95,32.0,0.03125,0.030757843257858637,0.819016202,0.525779981
Japan,67,Late-wet,6,Female,2,1998,80,95,58.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,50,59,155.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,50,59,285.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,60,69,231.0,0.008658008658008658,0.006095576262700718,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,60,69,334.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,70,79,180.0,0.0,0.0,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,70,79,211.0,0.0,0.0,0.819016202,0.147906099
Japan,67,Late-dry,7,Male,1,1998,80,95,32.0,0.03125,0.030757843257858637,0.819016202,0.525779981
Japan,67,Late-dry,7,Female,2,1998,80,95,58.0,0.0,0.0,0.819016202,0.147906099
France,80,Early to intermediate,2,Male,1,1995,60,69,475.0,0.1936842105263158,0.018132299596902157,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,60,69,611.0,0.06873977086743044,0.010235733336553232,0.757125789,0.3135961
France,80,Early to intermediate,2,Male,1,1995,70,79,321.0,0.22429906542056074,0.023281361434751312,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,70,79,464.0,0.2995689655172414,0.021265329177674437,0.757125789,0.3135961
France,80,Early to intermediate,2,Male,1,1995,80,95,91.0,0.27472527472527475,0.046792891607287924,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,80,95,127.0,0.984251968503937,0.01104751049736837,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,60,69,475.0,0.004210526315789474,0.0029710171159079398,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,60,69,611.0,0.0016366612111292963,0.0016353213327130296,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,70,79,321.0,0.01557632398753894,0.006911479033134997,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,70,79,464.0,0.017241379310344827,0.0060429700803377295,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,80,95,91.0,0.10989010989010989,0.03278539503948441,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,80,95,127.0,0.09448818897637795,0.025955772668249437,0.757125789,0.3135961
France,80,Early to intermediate,2,Male,1,1995,60,69,475.0,0.1936842105263158,0.018132299596902157,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,60,69,611.0,0.06873977086743044,0.010235733336553232,0.757125789,0.3135961
France,80,Early to intermediate,2,Male,1,1995,70,79,321.0,0.22429906542056074,0.023281361434751312,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,70,79,464.0,0.2995689655172414,0.021265329177674437,0.757125789,0.3135961
France,80,Early to intermediate,2,Male,1,1995,80,95,91.0,0.27472527472527475,0.046792891607287924,0.757125789,0.417126208
France,80,Early to intermediate,2,Female,2,1995,80,95,127.0,0.984251968503937,0.01104751049736837,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,60,69,475.0,0.004210526315789474,0.0029710171159079398,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,60,69,611.0,0.0016366612111292963,0.0016353213327130296,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,70,79,321.0,0.01557632398753894,0.006911479033134997,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,70,79,464.0,0.017241379310344827,0.0060429700803377295,0.757125789,0.3135961
France,80,Late,3,Male,1,1995,80,95,91.0,0.10989010989010989,0.03278539503948441,0.757125789,0.417126208
France,80,Late,3,Female,2,1995,80,95,127.0,0.09448818897637795,0.025955772668249437,0.757125789,0.3135961
Iceland,83,Early to intermediate,2,Male,1,1996,50,59,154.0,0.05844155844155844,0.01890271448391109,0.78535642,0.288081062
Iceland,83,Early to intermediate,2,Female,2,1996,50,59,179.0,0.07262569832402235,0.019397518453705517,0.78535642,0.271188707
Iceland,83,Early to intermediate,2,Male,1,1996,60,69,133.0,0.15037593984962405,0.030993937870033166,0.78535642,0.288081062
Iceland,83,Early to intermediate,2,Female,2,1996,60,69,197.0,0.19289340101522842,0.028111953204908367,0.78535642,0.271188707
Iceland,83,Early to intermediate,2,Male,1,1996,70,79,102.0,0.4215686274509804,0.04889449624186604,0.78535642,0.288081062
Iceland,83,Early to intermediate,2,Female,2,1996,70,79,111.0,0.2882882882882883,0.04299362524757366,0.78535642,0.271188707
Iceland,83,Early to intermediate,2,Male,1,1996,80,95,24.0,0.5,0.10206207261596575,0.78535642,0.288081062
Iceland,83,Early to intermediate,2,Female,2,1996,80,95,31.0,0.5806451612903226,0.08862686513992751,0.78535642,0.271188707
Iceland,83,Late-wet,6,Male,1,1996,50,59,166.0,0.0,0.0,0.78535642,0.288081062
