original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
555,China,6,Late-dry,7,Male,1,2006,30,39,549,0.0,0.0,NR,0.0,Late-dry,11.27346023584938,0.59875817,50.46813324189967,p,,
556,China,6,Late-dry,7,Female,2,2006,30,39,671,0.0,0.0,NR,0.0,Late-dry,19.86149612415943,0.59875817,32.35682918988798,p,,
557,China,6,Late-dry,7,Male,1,2006,40,49,597,0.0,0.0,NR,0.0,Late-dry,11.27346023584938,0.59875817,50.46813324189967,p,,
558,China,6,Late-dry,7,Female,2,2006,40,49,715,0.0,0.0,NR,0.0,Late-dry,19.86149612415943,0.59875817,32.35682918988798,p,,
559,China,6,Late-dry,7,Male,1,2006,50,59,1134,0.0,0.0,NR,0.0,Late-dry,11.27346023584938,0.59875817,50.46813324189967,p,,
560,China,6,Late-dry,7,Female,2,2006,50,59,1304,0.0,0.0,NR,0.0,Late-dry,19.86149612415943,0.59875817,32.35682918988798,p,,
561,China,6,Late-dry,7,Male,1,2006,60,69,537,0.0,0.0,NR,0.0,Late-dry,11.27346023584938,0.59875817,50.46813324189967,p,,
562,China,6,Late-dry,7,Female,2,2006,60,69,534,0.0,0.0,NR,0.0,Late-dry,19.86149612415943,0.59875817,32.35682918988798,p,,
563,China,6,Late-dry,7,Male,1,2006,70,95,235,0.0,0.0,NR,0.0,Late-dry,11.27346023584938,0.59875817,50.46813324189967,p,,
564,China,6,Late-dry,7,Female,2,2006,70,95,295,0.0,0.0,NR,0.0,Late-dry,19.86149612415943,0.59875817,32.35682918988798,p,,
615,Iceland,83,Late-dry,7,Male,1,2002,66,69,194,0.0,0.0,NR,0.0,Late-dry,17.82412563449626,0.813400392,39.44408290868519,p,,
616,Iceland,83,Late-dry,7,Female,2,2002,66,69,336,0.0029761904761904,0.0029717583211234,NR,1.0,Late-dry,28.42973750267228,0.813400392,30.75305837844968,p,,
617,Iceland,83,Late-dry,7,Male,1,2002,70,74,685,0.002919708029197,0.0020615292085477,NR,2.0,Late-dry,17.82412563449626,0.813400392,39.44408290868519,p,,
618,Iceland,83,Late-dry,7,Female,2,2002,70,74,897,0.0066889632107023,0.0027216095027113,NR,6.0,Late-dry,28.42973750267228,0.813400392,30.75305837844968,p,,
619,Iceland,83,Late-dry,7,Male,1,2002,75,79,687,0.0189228529839883,0.0051983619941314,NR,13.000000000000002,Late-dry,17.82412563449626,0.813400392,39.44408290868519,p,,
620,Iceland,83,Late-dry,7,Female,2,2002,75,79,845,0.0189349112426035,0.0046886972716452,NR,16.0,Late-dry,28.42973750267228,0.813400392,30.75305837844968,p,,
621,Iceland,83,Late-dry,7,Male,1,2002,80,84,502,0.0438247011952191,0.0091364268910442,NR,22.0,Late-dry,17.82412563449626,0.813400392,39.44408290868519,p,,
622,Iceland,83,Late-dry,7,Female,2,2002,80,84,690,0.0579710144927536,0.008896374116592,NR,40.0,Late-dry,28.42973750267228,0.813400392,30.75305837844968,p,,
623,Iceland,83,Late-dry,7,Male,1,2002,85,91,192,0.0885416666666666,0.0205017834501857,NR,17.0,Late-dry,17.82412563449626,0.813400392,39.44408290868519,p,,
624,Iceland,83,Late-dry,7,Female,2,2002,85,91,244,0.0655737704918032,0.0158468400836394,NR,16.0,Late-dry,28.42973750267228,0.813400392,30.75305837844968,p,,
641,United States of America,102,Late-dry,7,Both,3,2001,40,49,642664,0.013876613595907,0.0001459201913303,NR,8918.0,Late-dry,20.4337621672936,0.796676793,34.07843179273114,p,,
642,United States of America,102,Late-dry,7,Both,3,2001,50,59,606342,0.0314706881594875,0.0002242077798715,NR,19082.0,Late-dry,20.4337621672936,0.796676793,34.07843179273114,p,,
643,United States of America,102,Late-dry,7,Both,3,2001,60,69,312979,0.0701101351847887,0.0004564030731732,NR,21943.0,Late-dry,20.4337621672936,0.796676793,34.07843179273114,p,,
644,United States of America,102,Late-dry,7,Both,3,2001,70,79,150705,0.18360372913971,0.0009973036864878,NR,27670.000000000004,Late-dry,20.4337621672936,0.796676793,34.07843179273114,p,,
645,United States of America,102,Late-dry,7,Both,3,2001,80,87,44254,0.3175984091833506,0.0022130076170555,NR,14055.0,Late-dry,20.4337621672936,0.796676793,34.07843179273114,p,,
656,Norway,90,Late-dry,7,Both,3,2009,65,69,976,0.0030737704918032,0.0017719127003295,NR,3.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
657,Norway,90,Late-dry,7,Both,3,2009,70,74,780,0.0038461538461538,0.0022163035021802,NR,3.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
658,Norway,90,Late-dry,7,Both,3,2009,75,79,554,0.0144404332129963,0.0050684675198041,NR,8.0,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
659,Norway,90,Late-dry,7,Both,3,2009,80,87,321,0.0373831775700934,0.0105879605414047,NR,11.999999999999998,Late-dry,26.7693890971572,0.876582817,28.461794048770773,p,,
670,Germany,81,Late-dry,7,Both,3,2010,90,92,89,0.146067415730337,0.037436346844756,NR,13.0,Late-dry,18.05210317103823,0.87794671,31.25754054335163,p,,
671,Germany,81,Late-dry,7,Both,3,2010,93,100,66,0.106060606060606,0.0379017377675209,NR,7.0,Late-dry,18.05210317103823,0.87794671,31.25754054335163,p,,
711,Kenya,180,Late-dry,7,Both,3,2007,50,59,1508,0.0019893899204244,0.0011474317557328,NR,3.0,Late-dry,12.40188099525535,0.413736227,20.89943685978214,p,,
712,Kenya,180,Late-dry,7,Both,3,2007,60,69,997,0.0040120361083249,0.0020019899013946,NR,4.0,Late-dry,12.40188099525535,0.413736227,20.89943685978214,p,,
713,Kenya,180,Late-dry,7,Both,3,2007,70,79,547,0.0109689213893967,0.0044534160322609,NR,6.0,Late-dry,12.40188099525535,0.413736227,20.89943685978214,p,,
714,Kenya,180,Late-dry,7,Both,3,2007,80,95,252,0.0198412698412698,0.00878481596151,NR,5.0,Late-dry,12.40188099525535,0.413736227,20.89943685978214,p,,
730,Republic of Korea,68,Late-dry,7,Male,1,2008,40,49,1847,0.0,0.0,NR,0.0,Late-dry,18.57687207707148,0.833894627,43.15100039246264,p,,
731,Republic of Korea,68,Late-dry,7,Male,1,2008,50,59,1668,0.001199040767386,0.0008473414018054,NR,2.0,Late-dry,18.57687207707148,0.833894627,43.15100039246264,p,,
732,Republic of Korea,68,Late-dry,7,Male,1,2008,60,69,1516,0.0039577836411609,0.0016125578244956,NR,6.0,Late-dry,18.57687207707148,0.833894627,43.15100039246264,p,,
733,Republic of Korea,68,Late-dry,7,Male,1,2008,70,95,1125,0.0088888888888888,0.0027983926407389,NR,10.0,Late-dry,18.57687207707148,0.833894627,43.15100039246264,p,,
734,Republic of Korea,68,Late-dry,7,Female,2,2008,40,49,2385,0.0,0.0,NR,0.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408,p,,
735,Republic of Korea,68,Late-dry,7,Female,2,2008,50,59,2295,0.0,0.0,NR,0.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408,p,,
736,Republic of Korea,68,Late-dry,7,Female,2,2008,60,69,1908,0.000524109014675,0.0005239716515447,NR,1.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408,p,,
737,Republic of Korea,68,Late-dry,7,Female,2,2008,70,95,1608,0.0049751243781094,0.0017545910842253,NR,8.0,Late-dry,28.11242241287432,0.833894627,23.729224953019408,p,,
754,Germany,81,Late-dry,7,Both,3,2007,35,44,1373,0.0,0.0,NR,0.0,Late-dry,17.71826007704536,0.86914044,32.44676487398766,p,,
755,Germany,81,Late-dry,7,Both,3,2007,45,54,1224,0.0008169934640522,0.0008166596566985,NR,1.0,Late-dry,17.71826007704536,0.86914044,32.44676487398766,p,,
756,Germany,81,Late-dry,7,Both,3,2007,55,64,909,0.0,0.0,NR,0.0,Late-dry,17.71826007704536,0.86914044,32.44676487398766,p,,
757,Germany,81,Late-dry,7,Both,3,2007,65,74,834,0.0035971223021582,0.0020730609134131,NR,3.0,Late-dry,17.71826007704536,0.86914044,32.44676487398766,p,,
784,Ireland,84,Late-dry,7,Male,1,2009,50,64,1365,0.0,0.0,NR,0.0,Late-dry,17.48858385175053,0.823929666,34.80519887583926,p,,
785,Ireland,84,Late-dry,7,Male,1,2009,65,74,603,0.0033167495854063,0.0023414035129818,NR,2.0,Late-dry,17.48858385175053,0.823929666,34.80519887583926,p,,
786,Ireland,84,Late-dry,7,Male,1,2009,75,95,189,0.0158730158730158,0.0090912665924256,NR,3.0,Late-dry,17.48858385175053,0.823929666,34.80519887583926,p,,
