original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
818,Republic of Korea,68,Late-wet,6,Female,2,2008,50,54,1910031,0.0009670000120416,2.24896630552e-05,NR,0.833894627,0.059257658,1847.0,Late-wet,p,,
819,Republic of Korea,68,Late-wet,6,Male,1,2008,55,59,1360878,0.00250500044824,4.28498860079e-05,NR,0.833894627,0.457010102,3409.0000000000005,Late-wet,p,,
820,Republic of Korea,68,Late-wet,6,Female,2,2008,55,59,1405979,0.0020739996827833,3.83675523912e-05,NR,0.833894627,0.059257658,2916.0,Late-wet,p,,
821,Republic of Korea,68,Late-wet,6,Male,1,2008,60,64,1057090,0.0048519993567245,6.75846738757e-05,NR,0.833894627,0.457010102,5129.0,Late-wet,p,,
822,Republic of Korea,68,Late-wet,6,Female,2,2008,60,64,1125179,0.0041939993547693,6.09243269544e-05,NR,0.833894627,0.059257658,4719.0,Late-wet,p,,
823,Republic of Korea,68,Late-wet,6,Male,1,2008,65,69,833278,0.0090029977990538,0.0001034748449784,NR,0.833894627,0.457010102,7501.999999999999,Late-wet,p,,
824,Republic of Korea,68,Late-wet,6,Female,2,2008,65,69,978955,0.0081730008018754,9.09970617711e-05,NR,0.833894627,0.059257658,8000.999999999999,Late-wet,p,,
825,Republic of Korea,68,Late-wet,6,Male,1,2008,70,74,672918,0.0122109974766613,0.0001338833563814,NR,0.833894627,0.457010102,8217.0,Late-wet,p,,
826,Republic of Korea,68,Late-wet,6,Female,2,2008,70,74,893156,0.010389002593052,0.0001072890806197,NR,0.833894627,0.059257658,9279.0,Late-wet,p,,
827,Republic of Korea,68,Late-wet,6,Male,1,2008,75,79,410728,0.0143549989287314,0.0001856028705667,NR,0.833894627,0.457010102,5896.0,Late-wet,p,,
